timestamp,user_id,user_role,department,action,resource,resource_sensitivity,login_hour,device_id,ip_address,location,failed_attempts,data_downloaded_mb,privilege_change,audit_log_disabled,usual_device,usual_resource,approved_maintenance_window,label
2026-07-03 11:12:17,VEN-004,External Vendor,Third-Party Services,perform_maintenance,Application Test Server,2,11,VEN-004-DEV-01,10.50.4.47,Approved Vendor Network,0,1.42,False,False,True,True,True,normal
2026-07-03 11:15:07,SYS-005,System Administrator,Infrastructure Operations,server_login,Linux Production Server,4,11,SYS-005-DEV-02,10.20.5.142,Pune Data Centre,0,1.12,False,False,True,True,True,normal
2026-07-03 11:19:55,APP-001,Application Administrator,Application Operations,application_login,Payment Gateway Console,5,11,APP-001-DEV-02,10.40.1.99,Mumbai HQ,0,2.81,False,False,True,True,True,normal
2026-07-03 12:05:30,APP-005,Application Administrator,Application Operations,application_login,Loan Processing System,5,12,APP-005-DEV-02,10.40.5.130,Pune Technology Centre,0,1.1,False,False,True,True,True,normal
2026-07-03 12:09:28,SYS-003,System Administrator,Infrastructure Operations,server_login,Network Configuration System,5,12,SYS-003-DEV-02,10.20.3.171,Pune Data Centre,0,0.81,False,False,True,True,True,normal
2026-07-03 12:10:11,VEN-005,External Vendor,Third-Party Services,perform_maintenance,Approved Maintenance Server,3,12,VEN-005-DEV-01,10.50.5.59,Approved Vendor Network,0,2.08,False,False,True,True,True,normal
2026-07-03 12:29:20,DBA-002,Database Administrator,Database Operations,database_login,Core Banking Database,5,12,DBA-002-DEV-02,10.10.2.169,Mumbai HQ,0,1.99,False,False,True,True,True,normal
2026-07-03 12:36:02,DBA-005,Database Administrator,Database Operations,run_query,Database Backup Server,4,12,DBA-005-DEV-02,10.10.5.81,Mumbai HQ,1,1.61,False,False,True,True,True,normal
2026-07-03 13:00:54,DBA-004,Database Administrator,Database Operations,review_database_logs,Database Backup Server,4,13,DBA-004-DEV-01,10.10.4.120,Pune Data Centre,0,1.96,False,False,True,True,True,normal
2026-07-03 13:23:32,SYS-005,System Administrator,Infrastructure Operations,check_server_health,Identity Server,5,13,SYS-005-DEV-01,10.20.5.227,Pune Data Centre,0,0.75,False,False,True,True,True,normal
2026-07-03 13:35:41,VEN-001,External Vendor,Third-Party Services,download_report,Approved Maintenance Server,3,13,VEN-001-DEV-01,10.50.1.86,Approved Vendor Network,0,8.47,False,False,True,True,True,normal
2026-07-03 13:41:13,SEC-001,Security Administrator,Cyber Security Operations,download_report,Security Incident Repository,4,13,SEC-001-DEV-01,10.30.1.137,Pune Data Centre,0,28.79,False,False,True,True,True,normal
2026-07-03 14:04:35,AUD-002,Privileged Auditor,Internal Audit,review_audit_logs,Access Review Portal,3,14,AUD-002-DEV-01,10.60.2.100,Mumbai HQ,0,1.62,False,False,True,True,True,normal
2026-07-03 14:09:16,DBA-001,Database Administrator,Database Operations,run_query,KYC Database,5,14,DBA-001-DEV-02,10.10.1.201,Pune Data Centre,0,1.54,False,False,True,True,True,normal
2026-07-03 14:18:16,VEN-001,External Vendor,Third-Party Services,upload_patch,Application Test Server,2,14,VEN-001-DEV-01,10.50.1.198,Approved Vendor Network,0,3.18,False,False,True,True,True,normal
2026-07-03 14:23:23,SYS-005,System Administrator,Infrastructure Operations,review_system_logs,Identity Server,5,14,SYS-005-DEV-01,10.20.5.145,Pune Data Centre,0,2.39,False,False,True,True,True,normal
2026-07-03 14:26:40,AUD-003,Privileged Auditor,Internal Audit,download_report,Access Review Portal,3,14,AUD-003-DEV-01,10.60.3.30,Mumbai HQ,0,50.92,False,False,True,True,True,normal
2026-07-03 14:39:30,SEC-002,Security Administrator,Cyber Security Operations,investigate_incident,Firewall Console,5,14,SEC-002-DEV-02,10.30.2.152,Pune Data Centre,0,2.06,False,False,True,True,True,normal
2026-07-03 14:51:08,APP-004,Application Administrator,Application Operations,application_login,Loan Processing System,5,14,APP-004-DEV-01,10.40.4.20,Pune Technology Centre,0,2.4,False,False,True,True,True,normal
2026-07-03 14:55:34,SYS-001,System Administrator,Infrastructure Operations,server_login,Identity Server,5,14,SYS-001-DEV-01,10.20.1.171,Pune Data Centre,1,1.93,False,False,True,True,True,normal
2026-07-03 14:55:58,AUD-003,Privileged Auditor,Internal Audit,review_access_records,Access Review Portal,3,14,AUD-003-DEV-01,10.60.3.232,Regional Audit Office,0,1.58,False,False,True,True,True,normal
2026-07-03 15:42:31,AUD-005,Privileged Auditor,Internal Audit,download_report,Read-Only Customer Records,4,15,AUD-005-DEV-01,10.60.5.103,Mumbai HQ,0,48.55,False,False,True,True,True,normal
2026-07-03 16:01:03,VEN-002,External Vendor,Third-Party Services,vendor_portal_login,Application Test Server,2,16,VEN-002-DEV-01,10.50.2.107,Approved Vendor Network,0,2.07,False,False,True,True,True,normal
2026-07-03 16:03:50,SYS-004,System Administrator,Infrastructure Operations,update_configuration,Identity Server,5,16,SYS-004-DEV-02,10.20.4.34,Pune Data Centre,0,2.96,False,False,True,True,True,normal
2026-07-03 16:12:45,DBA-003,Database Administrator,Database Operations,review_database_logs,Database Backup Server,4,16,DBA-003-DEV-02,10.10.3.72,Mumbai HQ,0,3.03,False,False,True,True,True,normal
2026-07-03 16:17:53,VEN-005,External Vendor,Third-Party Services,review_test_logs,Vendor Support Portal,2,16,VEN-005-DEV-01,10.50.5.234,Approved Vendor Network,0,1.81,False,False,True,True,True,normal
2026-07-03 16:37:07,VEN-004,External Vendor,Third-Party Services,upload_patch,Application Test Server,2,16,VEN-004-DEV-01,10.50.4.137,Approved Vendor Network,0,2.04,False,False,True,True,True,normal
2026-07-03 16:41:24,VEN-003,External Vendor,Third-Party Services,perform_maintenance,Approved Maintenance Server,3,16,VEN-003-DEV-01,10.50.3.12,Approved Vendor Network,0,1.94,False,False,True,True,True,normal
2026-07-03 16:45:41,VEN-004,External Vendor,Third-Party Services,review_test_logs,Approved Maintenance Server,3,16,VEN-004-DEV-01,10.50.4.208,Approved Vendor Network,0,3.37,False,False,True,True,True,normal
2026-07-03 17:05:37,APP-004,Application Administrator,Application Operations,download_report,Loan Processing System,5,17,APP-004-DEV-01,10.40.4.15,Mumbai HQ,0,36.96,False,False,True,True,True,normal
2026-07-03 17:18:35,VEN-003,External Vendor,Third-Party Services,download_report,Application Test Server,2,17,VEN-003-DEV-01,10.50.3.21,Approved Vendor Network,0,9.95,False,False,True,True,True,normal
2026-07-03 17:21:33,VEN-003,External Vendor,Third-Party Services,download_report,Approved Maintenance Server,3,17,VEN-003-DEV-01,10.50.3.120,Approved Vendor Network,0,6.32,False,False,True,True,True,normal
2026-07-03 18:12:36,AUD-003,Privileged Auditor,Internal Audit,download_report,Compliance Reporting System,3,18,AUD-003-DEV-01,10.60.3.100,Regional Audit Office,0,43.42,False,False,True,True,True,normal
2026-07-03 19:09:58,APP-002,Application Administrator,Application Operations,check_service_health,Payment Gateway Console,5,19,APP-002-DEV-01,10.40.2.32,Mumbai HQ,0,1.99,False,False,True,True,True,normal
2026-07-03 19:39:49,SEC-003,Security Administrator,Cyber Security Operations,review_security_alert,Firewall Console,5,19,SEC-003-DEV-01,10.30.3.27,Mumbai SOC,0,4.12,False,False,True,True,True,normal
2026-07-03 20:29:10,SEC-004,Security Administrator,Cyber Security Operations,update_firewall_rule,Firewall Console,5,20,SEC-004-DEV-01,10.30.4.194,Pune Data Centre,0,3.63,False,False,True,True,True,normal
2026-07-03 20:42:31,SEC-004,Security Administrator,Cyber Security Operations,review_security_alert,SIEM Platform,4,20,SEC-004-DEV-02,10.30.4.13,Mumbai SOC,0,2.13,False,False,True,True,True,normal
2026-07-03 21:22:08,SEC-001,Security Administrator,Cyber Security Operations,download_report,Firewall Console,5,21,SEC-001-DEV-01,10.30.1.120,Mumbai SOC,0,34.4,False,False,True,True,True,normal
2026-07-03 21:33:24,SEC-002,Security Administrator,Cyber Security Operations,update_firewall_rule,Firewall Console,5,21,SEC-002-DEV-02,10.30.2.146,Pune Data Centre,0,3.09,False,False,True,True,True,normal
2026-07-04 06:55:04,SEC-004,Security Administrator,Cyber Security Operations,investigate_incident,Firewall Console,5,6,SEC-004-DEV-02,10.30.4.63,Pune Data Centre,0,1.07,False,False,True,True,True,normal
2026-07-04 07:22:32,SYS-003,System Administrator,Infrastructure Operations,server_login,Windows Administration Server,4,7,SYS-003-DEV-02,10.20.3.125,Mumbai HQ,0,2.66,False,False,True,True,True,normal
2026-07-04 08:02:27,SEC-003,Security Administrator,Cyber Security Operations,update_firewall_rule,SIEM Platform,4,8,SEC-003-DEV-01,10.30.3.238,Mumbai SOC,1,1.35,False,False,True,True,True,normal
2026-07-04 08:33:28,SEC-003,Security Administrator,Cyber Security Operations,download_report,Identity and Access Management,5,8,SEC-003-DEV-01,10.30.3.154,Mumbai SOC,0,38.22,False,False,True,True,True,normal
2026-07-04 09:19:42,APP-003,Application Administrator,Application Operations,review_application_logs,Internet Banking Application,5,9,APP-003-DEV-01,10.40.3.191,Mumbai HQ,0,1.18,False,False,True,True,True,normal
2026-07-04 09:24:19,APP-004,Application Administrator,Application Operations,update_application_config,Mobile Banking Application,5,9,APP-004-DEV-01,10.40.4.196,Mumbai HQ,0,4.19,False,False,True,True,True,normal
2026-07-04 09:50:36,DBA-004,Database Administrator,Database Operations,database_login,Customer Records Database,5,9,DBA-004-DEV-02,10.10.4.179,Pune Data Centre,0,3.54,False,False,True,True,True,normal
2026-07-04 10:01:57,APP-004,Application Administrator,Application Operations,update_application_config,Internet Banking Application,5,10,APP-004-DEV-02,10.40.4.145,Pune Technology Centre,0,1.23,False,False,True,True,True,normal
2026-07-04 11:40:27,SYS-001,System Administrator,Infrastructure Operations,update_configuration,Network Configuration System,5,11,SYS-001-DEV-02,10.20.1.60,Pune Data Centre,0,2.3,False,False,True,True,True,normal
2026-07-04 11:40:36,APP-005,Application Administrator,Application Operations,application_login,Payment Gateway Console,5,11,APP-005-DEV-01,10.40.5.94,Mumbai HQ,0,1.16,False,False,True,True,True,normal
2026-07-04 12:11:39,SEC-002,Security Administrator,Cyber Security Operations,review_access_logs,Security Incident Repository,4,12,SEC-002-DEV-02,10.30.2.32,Pune Data Centre,0,2.19,False,False,True,True,True,normal
2026-07-04 12:21:46,VEN-001,External Vendor,Third-Party Services,perform_maintenance,Approved Maintenance Server,3,12,VEN-001-DEV-01,10.50.1.181,Approved Vendor Network,0,2.07,False,False,True,True,True,normal
2026-07-04 12:47:09,SEC-004,Security Administrator,Cyber Security Operations,review_security_alert,Identity and Access Management,5,12,SEC-004-DEV-02,10.30.4.85,Mumbai SOC,0,1.75,False,False,True,True,True,normal
2026-07-04 12:54:14,VEN-001,External Vendor,Third-Party Services,perform_maintenance,Approved Maintenance Server,3,12,VEN-001-DEV-01,10.50.1.78,Approved Vendor Network,0,0.88,False,False,True,True,True,normal
2026-07-04 13:06:50,SYS-002,System Administrator,Infrastructure Operations,server_login,Linux Production Server,4,13,SYS-002-DEV-02,10.20.2.125,Mumbai HQ,0,1.68,False,False,True,True,True,normal
2026-07-04 13:11:35,AUD-003,Privileged Auditor,Internal Audit,review_access_records,Compliance Reporting System,3,13,AUD-003-DEV-01,10.60.3.130,Regional Audit Office,0,0.0,False,False,True,True,True,normal
2026-07-04 13:22:46,DBA-003,Database Administrator,Database Operations,backup_database,Database Backup Server,4,13,DBA-003-DEV-01,10.10.3.108,Mumbai HQ,0,1.54,False,False,True,True,True,normal
2026-07-04 13:30:35,DBA-004,Database Administrator,Database Operations,download_report,Customer Records Database,5,13,DBA-004-DEV-02,10.10.4.200,Pune Data Centre,0,32.49,False,False,True,True,True,normal
2026-07-04 13:31:11,AUD-003,Privileged Auditor,Internal Audit,download_report,Read-Only Customer Records,4,13,AUD-003-DEV-01,10.60.3.66,Mumbai HQ,0,25.61,False,False,True,True,True,normal
2026-07-04 13:43:25,AUD-002,Privileged Auditor,Internal Audit,review_audit_logs,Access Review Portal,3,13,AUD-002-DEV-01,10.60.2.55,Regional Audit Office,0,2.57,False,False,True,True,True,normal
2026-07-04 13:45:45,VEN-001,External Vendor,Third-Party Services,review_test_logs,Application Test Server,2,13,VEN-001-DEV-01,10.50.1.228,Approved Vendor Network,0,3.28,False,False,True,True,True,normal
2026-07-04 13:52:46,APP-004,Application Administrator,Application Operations,check_service_health,Payment Gateway Console,5,13,APP-004-DEV-01,10.40.4.107,Pune Technology Centre,0,2.69,False,False,True,True,True,normal
2026-07-04 13:54:49,APP-004,Application Administrator,Application Operations,download_report,Internet Banking Application,5,13,APP-004-DEV-01,10.40.4.164,Pune Technology Centre,0,27.79,False,False,True,True,True,normal
2026-07-04 14:19:36,DBA-005,Database Administrator,Database Operations,download_report,Core Banking Database,5,14,DBA-005-DEV-01,10.10.5.205,Mumbai HQ,0,81.28,False,False,True,True,True,normal
2026-07-04 14:25:45,DBA-004,Database Administrator,Database Operations,run_query,Core Banking Database,5,14,DBA-004-DEV-01,10.10.4.36,Pune Data Centre,0,2.36,False,False,True,True,True,normal
2026-07-04 15:12:20,AUD-004,Privileged Auditor,Internal Audit,audit_login,Compliance Reporting System,3,15,AUD-004-DEV-01,10.60.4.146,Mumbai HQ,0,0.99,False,False,True,True,True,normal
2026-07-04 15:20:58,SYS-002,System Administrator,Infrastructure Operations,download_report,Linux Production Server,4,15,SYS-002-DEV-01,10.20.2.172,Pune Data Centre,0,45.38,False,False,True,True,True,normal
2026-07-04 15:22:04,VEN-004,External Vendor,Third-Party Services,review_test_logs,Approved Maintenance Server,3,15,VEN-004-DEV-01,10.50.4.57,Approved Vendor Network,0,2.31,False,False,True,True,True,normal
2026-07-04 15:37:21,SEC-002,Security Administrator,Cyber Security Operations,download_report,Security Incident Repository,4,15,SEC-002-DEV-02,10.30.2.131,Mumbai SOC,0,42.85,False,False,True,True,True,normal
2026-07-04 16:03:47,DBA-002,Database Administrator,Database Operations,backup_database,Core Banking Database,5,16,DBA-002-DEV-01,10.10.2.159,Pune Data Centre,0,1.4,False,False,True,True,True,normal
2026-07-04 16:12:47,APP-002,Application Administrator,Application Operations,check_service_health,Loan Processing System,5,16,APP-002-DEV-01,10.40.2.210,Mumbai HQ,0,1.32,False,False,True,True,True,normal
2026-07-04 16:18:43,VEN-004,External Vendor,Third-Party Services,review_test_logs,Approved Maintenance Server,3,16,VEN-004-DEV-01,10.50.4.191,Approved Vendor Network,0,2.61,False,False,True,True,True,normal
2026-07-04 16:20:59,DBA-002,Database Administrator,Database Operations,backup_database,KYC Database,5,16,DBA-002-DEV-02,10.10.2.71,Pune Data Centre,0,3.85,False,False,True,True,True,normal
2026-07-04 16:48:15,VEN-004,External Vendor,Third-Party Services,review_test_logs,Application Test Server,2,16,VEN-004-DEV-01,10.50.4.85,Approved Vendor Network,0,1.89,False,False,True,True,True,normal
2026-07-04 16:49:49,APP-003,Application Administrator,Application Operations,review_application_logs,Mobile Banking Application,5,16,APP-003-DEV-01,10.40.3.11,Pune Technology Centre,0,2.31,False,False,True,True,True,normal
2026-07-04 17:04:14,AUD-001,Privileged Auditor,Internal Audit,generate_compliance_report,Access Review Portal,3,17,AUD-001-DEV-01,10.60.1.37,Mumbai HQ,0,2.76,False,False,True,True,True,normal
2026-07-04 17:20:29,DBA-003,Database Administrator,Database Operations,review_database_logs,Database Backup Server,4,17,DBA-003-DEV-01,10.10.3.140,Pune Data Centre,0,1.61,False,False,True,True,True,normal
2026-07-04 17:26:44,SEC-003,Security Administrator,Cyber Security Operations,download_report,Security Incident Repository,4,17,SEC-003-DEV-01,10.30.3.205,Mumbai SOC,0,34.23,False,False,True,True,True,normal
2026-07-04 17:42:01,DBA-004,Database Administrator,Database Operations,database_login,Database Backup Server,4,17,DBA-004-DEV-01,10.10.4.231,Pune Data Centre,0,2.81,False,False,True,True,True,normal
2026-07-04 17:49:47,SYS-001,System Administrator,Infrastructure Operations,server_login,Network Configuration System,5,17,SYS-001-DEV-02,10.20.1.208,Mumbai HQ,0,0.83,False,False,True,True,True,normal
2026-07-04 18:48:43,APP-005,Application Administrator,Application Operations,review_application_logs,Mobile Banking Application,5,18,APP-005-DEV-02,10.40.5.28,Mumbai HQ,0,1.24,False,False,True,True,True,normal
2026-07-04 18:57:25,SEC-002,Security Administrator,Cyber Security Operations,update_firewall_rule,Firewall Console,5,18,SEC-002-DEV-02,10.30.2.20,Pune Data Centre,1,1.28,False,False,True,True,True,normal
2026-07-04 21:10:33,SEC-002,Security Administrator,Cyber Security Operations,download_report,Security Incident Repository,4,21,SEC-002-DEV-01,10.30.2.220,Mumbai SOC,0,28.67,False,False,True,True,True,normal
2026-07-04 21:16:52,SEC-004,Security Administrator,Cyber Security Operations,update_firewall_rule,Identity and Access Management,5,21,SEC-004-DEV-02,10.30.4.30,Pune Data Centre,1,0.56,False,False,True,True,True,normal
2026-07-04 22:12:23,SEC-001,Security Administrator,Cyber Security Operations,download_report,Identity and Access Management,5,22,SEC-001-DEV-01,10.30.1.108,Pune Data Centre,0,15.42,False,False,True,True,True,normal
2026-07-05 06:33:02,SEC-004,Security Administrator,Cyber Security Operations,review_security_alert,SIEM Platform,4,6,SEC-004-DEV-01,10.30.4.115,Mumbai SOC,0,0.57,False,False,True,True,True,normal
2026-07-05 07:43:46,DBA-001,Database Administrator,Database Operations,database_login,Customer Records Database,5,7,DBA-001-DEV-02,10.10.1.38,Pune Data Centre,0,0.09,False,False,True,True,True,normal
2026-07-05 08:05:59,DBA-002,Database Administrator,Database Operations,run_query,KYC Database,5,8,DBA-002-DEV-02,10.10.2.134,Pune Data Centre,0,2.11,False,False,True,True,True,normal
2026-07-05 08:29:23,SYS-002,System Administrator,Infrastructure Operations,update_configuration,Network Configuration System,5,8,SYS-002-DEV-02,10.20.2.37,Mumbai HQ,0,0.6,False,False,True,True,True,normal
2026-07-05 08:37:27,DBA-001,Database Administrator,Database Operations,database_login,Core Banking Database,5,8,DBA-001-DEV-01,10.10.1.65,Mumbai HQ,0,1.86,False,False,True,True,True,normal
2026-07-05 08:45:54,SYS-004,System Administrator,Infrastructure Operations,download_report,Identity Server,5,8,SYS-004-DEV-02,10.20.4.31,Mumbai HQ,0,40.75,False,False,True,True,True,normal
2026-07-05 09:02:54,APP-003,Application Administrator,Application Operations,application_login,Mobile Banking Application,5,9,APP-003-DEV-01,10.40.3.130,Pune Technology Centre,0,2.23,False,False,True,True,True,normal
2026-07-05 09:19:10,SEC-001,Security Administrator,Cyber Security Operations,investigate_incident,Identity and Access Management,5,9,SEC-001-DEV-01,10.30.1.98,Pune Data Centre,0,0.62,False,False,True,True,True,normal
2026-07-05 09:39:56,SEC-001,Security Administrator,Cyber Security Operations,review_security_alert,SIEM Platform,4,9,SEC-001-DEV-02,10.30.1.111,Pune Data Centre,0,2.56,False,False,True,True,True,normal
2026-07-05 09:53:27,SYS-004,System Administrator,Infrastructure Operations,server_login,Linux Production Server,4,9,SYS-004-DEV-02,10.20.4.236,Pune Data Centre,0,2.83,False,False,True,True,True,normal
2026-07-05 10:32:18,AUD-002,Privileged Auditor,Internal Audit,review_access_records,Audit Log Repository,4,10,AUD-002-DEV-01,10.60.2.234,Regional Audit Office,0,0.79,False,False,True,True,True,normal
2026-07-05 10:41:46,VEN-005,External Vendor,Third-Party Services,download_report,Vendor Support Portal,2,10,VEN-005-DEV-01,10.50.5.189,Approved Vendor Network,0,6.82,False,False,True,True,True,normal
2026-07-05 11:18:50,VEN-005,External Vendor,Third-Party Services,review_test_logs,Approved Maintenance Server,3,11,VEN-005-DEV-01,10.50.5.82,Approved Vendor Network,0,3.69,False,False,True,True,True,normal
2026-07-05 11:40:52,APP-003,Application Administrator,Application Operations,check_service_health,Internet Banking Application,5,11,APP-003-DEV-01,10.40.3.121,Mumbai HQ,0,1.98,False,False,True,True,True,normal
2026-07-05 11:51:09,APP-002,Application Administrator,Application Operations,download_report,Loan Processing System,5,11,APP-002-DEV-02,10.40.2.160,Mumbai HQ,0,39.21,False,False,True,True,True,normal
2026-07-05 12:10:49,APP-001,Application Administrator,Application Operations,check_service_health,Payment Gateway Console,5,12,APP-001-DEV-01,10.40.1.156,Mumbai HQ,0,3.1,False,False,True,True,True,normal
2026-07-05 12:36:34,SEC-003,Security Administrator,Cyber Security Operations,investigate_incident,Firewall Console,5,12,SEC-003-DEV-02,10.30.3.228,Pune Data Centre,0,0.8,False,False,True,True,True,normal
2026-07-05 12:53:47,AUD-001,Privileged Auditor,Internal Audit,review_access_records,Compliance Reporting System,3,12,AUD-001-DEV-01,10.60.1.177,Regional Audit Office,0,1.41,False,False,True,True,True,normal
2026-07-05 13:08:10,VEN-004,External Vendor,Third-Party Services,download_report,Application Test Server,2,13,VEN-004-DEV-01,10.50.4.94,Approved Vendor Network,0,12.38,False,False,True,True,True,normal
2026-07-05 13:34:52,APP-001,Application Administrator,Application Operations,application_login,Payment Gateway Console,5,13,APP-001-DEV-01,10.40.1.118,Mumbai HQ,0,2.83,False,False,True,True,True,normal
2026-07-05 13:36:33,SEC-005,Security Administrator,Cyber Security Operations,investigate_incident,Security Incident Repository,4,13,SEC-005-DEV-01,10.30.5.45,Pune Data Centre,0,0.05,False,False,True,True,True,normal
2026-07-05 14:07:15,DBA-001,Database Administrator,Database Operations,run_query,Core Banking Database,5,14,DBA-001-DEV-02,10.10.1.15,Mumbai HQ,0,0.59,False,False,True,True,True,normal
2026-07-05 14:15:32,VEN-004,External Vendor,Third-Party Services,review_test_logs,Approved Maintenance Server,3,14,VEN-004-DEV-01,10.50.4.107,Approved Vendor Network,0,0.0,False,False,True,True,True,normal
2026-07-05 14:27:44,APP-002,Application Administrator,Application Operations,check_service_health,Internet Banking Application,5,14,APP-002-DEV-01,10.40.2.81,Mumbai HQ,0,1.68,False,False,True,True,True,normal
2026-07-05 14:35:20,APP-005,Application Administrator,Application Operations,update_application_config,Payment Gateway Console,5,14,APP-005-DEV-01,10.40.5.211,Pune Technology Centre,0,1.89,False,False,True,True,True,normal
2026-07-05 14:40:53,APP-003,Application Administrator,Application Operations,application_login,Loan Processing System,5,14,APP-003-DEV-01,10.40.3.204,Pune Technology Centre,0,3.48,False,False,True,True,True,normal
2026-07-05 14:57:10,DBA-003,Database Administrator,Database Operations,review_database_logs,Database Backup Server,4,14,DBA-003-DEV-02,10.10.3.202,Mumbai HQ,0,1.69,False,False,True,True,True,normal
2026-07-05 15:12:36,AUD-004,Privileged Auditor,Internal Audit,review_audit_logs,Read-Only Customer Records,4,15,AUD-004-DEV-01,10.60.4.197,Regional Audit Office,0,3.14,False,False,True,True,True,normal
2026-07-05 15:18:57,SYS-005,System Administrator,Infrastructure Operations,update_configuration,Linux Production Server,4,15,SYS-005-DEV-01,10.20.5.213,Pune Data Centre,0,0.86,False,False,True,True,True,normal
2026-07-05 15:26:10,SYS-004,System Administrator,Infrastructure Operations,check_server_health,Linux Production Server,4,15,SYS-004-DEV-02,10.20.4.23,Pune Data Centre,0,2.34,False,False,True,True,True,normal
2026-07-05 15:39:10,SYS-004,System Administrator,Infrastructure Operations,update_configuration,Windows Administration Server,4,15,SYS-004-DEV-02,10.20.4.109,Pune Data Centre,0,1.18,False,False,True,True,True,normal
2026-07-05 15:41:49,AUD-001,Privileged Auditor,Internal Audit,review_audit_logs,Read-Only Customer Records,4,15,AUD-001-DEV-01,10.60.1.67,Regional Audit Office,0,3.91,False,False,True,True,True,normal
2026-07-05 16:00:23,APP-003,Application Administrator,Application Operations,review_application_logs,Loan Processing System,5,16,APP-003-DEV-02,10.40.3.199,Mumbai HQ,0,1.79,False,False,True,True,True,normal
2026-07-05 16:05:25,AUD-001,Privileged Auditor,Internal Audit,review_access_records,Audit Log Repository,4,16,AUD-001-DEV-01,10.60.1.227,Mumbai HQ,0,0.6,False,False,True,True,True,normal
2026-07-05 16:12:09,DBA-001,Database Administrator,Database Operations,backup_database,KYC Database,5,16,DBA-001-DEV-01,10.10.1.163,Pune Data Centre,0,1.44,False,False,True,True,True,normal
2026-07-05 16:48:07,AUD-001,Privileged Auditor,Internal Audit,audit_login,Access Review Portal,3,16,AUD-001-DEV-01,10.60.1.240,Mumbai HQ,0,1.02,False,False,True,True,True,normal
2026-07-05 16:59:22,AUD-005,Privileged Auditor,Internal Audit,review_access_records,Read-Only Customer Records,4,16,AUD-005-DEV-01,10.60.5.115,Regional Audit Office,0,1.52,False,False,True,True,True,normal
2026-07-05 17:31:02,VEN-005,External Vendor,Third-Party Services,review_test_logs,Approved Maintenance Server,3,17,VEN-005-DEV-01,10.50.5.92,Approved Vendor Network,0,0.39,False,False,True,True,True,normal
2026-07-05 19:09:38,SEC-001,Security Administrator,Cyber Security Operations,download_report,Firewall Console,5,19,SEC-001-DEV-02,10.30.1.166,Pune Data Centre,0,24.3,False,False,True,True,True,normal
2026-07-05 19:26:35,SEC-003,Security Administrator,Cyber Security Operations,download_report,Firewall Console,5,19,SEC-003-DEV-02,10.30.3.72,Pune Data Centre,0,33.55,False,False,True,True,True,normal
2026-07-05 19:31:56,SEC-001,Security Administrator,Cyber Security Operations,update_firewall_rule,Security Incident Repository,4,19,SEC-001-DEV-01,10.30.1.33,Pune Data Centre,0,2.65,False,False,True,True,True,normal
2026-07-05 20:03:40,SEC-004,Security Administrator,Cyber Security Operations,review_security_alert,Firewall Console,5,20,SEC-004-DEV-01,10.30.4.137,Pune Data Centre,0,2.01,False,False,True,True,True,normal
2026-07-06 07:15:47,SEC-003,Security Administrator,Cyber Security Operations,review_security_alert,Security Incident Repository,4,7,SEC-003-DEV-02,10.30.3.69,Mumbai SOC,0,3.03,False,False,True,True,True,normal
2026-07-06 07:18:26,SEC-003,Security Administrator,Cyber Security Operations,investigate_incident,Firewall Console,5,7,SEC-003-DEV-02,10.30.3.105,Pune Data Centre,0,3.77,False,False,True,True,True,normal
2026-07-06 07:35:29,SEC-003,Security Administrator,Cyber Security Operations,update_firewall_rule,SIEM Platform,4,7,SEC-003-DEV-02,10.30.3.75,Mumbai SOC,0,1.53,False,False,True,True,True,normal
2026-07-06 07:40:24,SYS-005,System Administrator,Infrastructure Operations,update_configuration,Windows Administration Server,4,7,SYS-005-DEV-01,10.20.5.101,Mumbai HQ,0,2.48,False,False,True,True,True,normal
2026-07-06 07:46:56,DBA-001,Database Administrator,Database Operations,backup_database,KYC Database,5,7,DBA-001-DEV-01,10.10.1.232,Pune Data Centre,0,0.28,False,False,True,True,True,normal
2026-07-06 08:16:28,APP-005,Application Administrator,Application Operations,check_service_health,Loan Processing System,5,8,APP-005-DEV-01,10.40.5.224,Pune Technology Centre,0,0.68,False,False,True,True,True,normal
2026-07-06 08:48:34,DBA-001,Database Administrator,Database Operations,run_query,KYC Database,5,8,DBA-001-DEV-02,10.10.1.150,Mumbai HQ,0,2.31,False,False,True,True,True,normal
2026-07-06 08:55:20,SYS-003,System Administrator,Infrastructure Operations,download_report,Network Configuration System,5,8,SYS-003-DEV-02,10.20.3.191,Pune Data Centre,0,26.14,False,False,True,True,True,normal
2026-07-06 09:43:14,DBA-005,Database Administrator,Database Operations,backup_database,KYC Database,5,9,DBA-005-DEV-02,10.10.5.39,Mumbai HQ,0,2.1,False,False,True,True,True,normal
2026-07-06 09:43:39,AUD-004,Privileged Auditor,Internal Audit,review_access_records,Audit Log Repository,4,9,AUD-004-DEV-01,10.60.4.101,Mumbai HQ,0,2.24,False,False,True,True,True,normal
2026-07-06 09:49:40,AUD-005,Privileged Auditor,Internal Audit,download_report,Access Review Portal,3,9,AUD-005-DEV-01,10.60.5.236,Mumbai HQ,0,36.84,False,False,True,True,True,normal
2026-07-06 10:04:10,SEC-005,Security Administrator,Cyber Security Operations,review_access_logs,Identity and Access Management,5,10,SEC-005-DEV-02,10.30.5.86,Pune Data Centre,0,1.85,False,False,True,True,True,normal
2026-07-06 10:12:52,APP-001,Application Administrator,Application Operations,check_service_health,Payment Gateway Console,5,10,APP-001-DEV-02,10.40.1.185,Pune Technology Centre,0,1.8,False,False,True,True,True,normal
