timestamp,user_id,user_role,department,action,resource,resource_sensitivity,login_hour,device_id,ip_address,location,failed_attempts,data_downloaded_mb,privilege_change,audit_log_disabled,usual_device,usual_resource,approved_maintenance_window,label,rule_score,rule_reasons,triggered_rules,ml_anomaly_strength,ml_score,ml_prediction,final_score,risk_tier
2026-07-02 08:05:17,SEC-005,Security Administrator,Cyber Security Operations,investigate_incident,Security Incident Repository,4,8,SEC-005-DEV-01,10.30.5.199,Pune Data Centre,0,2.66,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Security Incident Repository""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4778550102412102,0.0,normal,12.0,Low
2026-07-02 08:27:06,SYS-001,System Administrator,Infrastructure Operations,server_login,Network Configuration System,5,8,SYS-001-DEV-01,10.20.1.187,Pune Data Centre,0,0.08,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Network Configuration System""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.5325517932161729,23.33,normal,21.33,Low
2026-07-02 09:12:01,SEC-002,Security Administrator,Cyber Security Operations,review_access_logs,Identity and Access Management,5,9,SEC-002-DEV-02,10.30.2.48,Pune Data Centre,0,0.39,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Identity and Access Management""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4754525081837474,0.0,normal,12.0,Low
2026-07-02 09:22:16,APP-005,Application Administrator,Application Operations,application_login,Internet Banking Application,5,9,APP-005-DEV-01,10.40.5.108,Pune Technology Centre,0,0.0,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Internet Banking Application""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.5225336357062208,6.0,normal,14.4,Low
2026-07-02 10:22:19,SEC-005,Security Administrator,Cyber Security Operations,update_firewall_rule,Security Incident Repository,4,10,SEC-005-DEV-01,10.30.5.143,Pune Data Centre,0,2.81,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Security Incident Repository""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4423590024389062,0.0,normal,12.0,Low
2026-07-02 10:28:39,SYS-004,System Administrator,Infrastructure Operations,update_configuration,Network Configuration System,5,10,SYS-004-DEV-01,10.20.4.146,Mumbai HQ,0,1.18,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Network Configuration System""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4311046375533028,0.0,normal,12.0,Low
2026-07-02 10:40:55,DBA-005,Database Administrator,Database Operations,review_database_logs,Core Banking Database,5,10,DBA-005-DEV-01,10.10.5.156,Pune Data Centre,0,1.48,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Core Banking Database""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.427764672882823,0.0,normal,12.0,Low
2026-07-02 10:58:05,AUD-002,Privileged Auditor,Internal Audit,download_report,Read-Only Customer Records,4,10,AUD-002-DEV-01,10.60.2.98,Regional Audit Office,0,14.61,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Read-Only Customer Records""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4987685472673798,0.0,normal,12.0,Low
2026-07-02 11:03:13,AUD-003,Privileged Auditor,Internal Audit,review_access_records,Access Review Portal,3,11,AUD-003-DEV-01,10.60.3.125,Regional Audit Office,0,1.4,False,False,True,True,True,normal,0,"[""No rule-based risk indicators detected""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": false}",0.4577940701606049,0.0,normal,0.0,Low
2026-07-02 11:04:26,DBA-004,Database Administrator,Database Operations,review_database_logs,Customer Records Database,5,11,DBA-004-DEV-02,10.10.4.116,Mumbai HQ,0,1.52,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Customer Records Database""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4273902063612058,0.0,normal,12.0,Low
2026-07-02 11:32:45,SYS-001,System Administrator,Infrastructure Operations,update_configuration,Network Configuration System,5,11,SYS-001-DEV-02,10.20.1.130,Mumbai HQ,0,1.58,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Network Configuration System""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4261274663408216,0.0,normal,12.0,Low
2026-07-02 11:35:08,DBA-003,Database Administrator,Database Operations,run_query,Database Backup Server,4,11,DBA-003-DEV-02,10.10.3.183,Mumbai HQ,0,0.24,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Database Backup Server""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.5022007021614266,0.0,normal,12.0,Low
2026-07-02 12:18:36,APP-001,Application Administrator,Application Operations,update_application_config,Internet Banking Application,5,12,APP-001-DEV-01,10.40.1.202,Pune Technology Centre,0,2.68,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Internet Banking Application""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4253728203115197,0.0,normal,12.0,Low
2026-07-02 12:22:25,APP-003,Application Administrator,Application Operations,download_report,Internet Banking Application,5,12,APP-003-DEV-02,10.40.3.76,Mumbai HQ,0,26.0,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Internet Banking Application""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.5083366766561559,0.0,normal,12.0,Low
2026-07-02 12:51:08,SYS-003,System Administrator,Infrastructure Operations,download_report,Identity Server,5,12,SYS-003-DEV-02,10.20.3.181,Mumbai HQ,0,38.11,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Identity Server""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.5179634907567305,0.0,normal,12.0,Low
2026-07-02 12:58:37,APP-004,Application Administrator,Application Operations,application_login,Loan Processing System,5,12,APP-004-DEV-01,10.40.4.154,Mumbai HQ,0,3.45,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Loan Processing System""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4360819474654503,0.0,normal,12.0,Low
2026-07-02 13:00:33,DBA-003,Database Administrator,Database Operations,download_report,KYC Database,5,13,DBA-003-DEV-02,10.10.3.120,Mumbai HQ,0,95.94,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: KYC Database""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.5597047571307907,56.0,normal,34.4,Medium
2026-07-02 13:06:13,APP-003,Application Administrator,Application Operations,download_report,Mobile Banking Application,5,13,APP-003-DEV-02,10.40.3.135,Mumbai HQ,1,48.29,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Mobile Banking Application""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.6549583003976259,94.0,anomaly,49.6,Medium
2026-07-02 13:38:16,DBA-005,Database Administrator,Database Operations,database_login,Core Banking Database,5,13,DBA-005-DEV-01,10.10.5.182,Mumbai HQ,1,1.67,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Core Banking Database""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.6086147265919778,80.0,normal,44.0,Medium
2026-07-02 14:08:06,SEC-002,Security Administrator,Cyber Security Operations,download_report,Firewall Console,5,14,SEC-002-DEV-01,10.30.2.22,Mumbai SOC,0,16.33,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Firewall Console""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4770301284850877,0.0,normal,12.0,Low
2026-07-02 14:17:52,APP-003,Application Administrator,Application Operations,application_login,Loan Processing System,5,14,APP-003-DEV-01,10.40.3.138,Mumbai HQ,0,0.59,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Loan Processing System""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4520004865267182,0.0,normal,12.0,Low
2026-07-02 14:49:52,VEN-001,External Vendor,Third-Party Services,review_test_logs,Application Test Server,2,14,VEN-001-DEV-01,10.50.1.164,Approved Vendor Network,0,1.55,False,False,True,True,True,normal,0,"[""No rule-based risk indicators detected""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": false}",0.5160783358803789,0.0,normal,0.0,Low
2026-07-02 15:25:08,VEN-001,External Vendor,Third-Party Services,download_report,Approved Maintenance Server,3,15,VEN-001-DEV-01,10.50.1.54,Approved Vendor Network,0,6.24,False,False,True,True,True,normal,0,"[""No rule-based risk indicators detected""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": false}",0.4951717327419168,0.0,normal,0.0,Low
2026-07-02 15:52:23,AUD-005,Privileged Auditor,Internal Audit,audit_login,Read-Only Customer Records,4,15,AUD-005-DEV-01,10.60.5.197,Mumbai HQ,0,1.15,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Read-Only Customer Records""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4384267252257648,0.0,normal,12.0,Low
2026-07-02 15:56:06,AUD-005,Privileged Auditor,Internal Audit,review_audit_logs,Compliance Reporting System,3,15,AUD-005-DEV-01,10.60.5.139,Regional Audit Office,0,2.07,False,False,True,True,True,normal,0,"[""No rule-based risk indicators detected""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": false}",0.4575009734528704,0.0,normal,0.0,Low
2026-07-02 16:01:06,VEN-003,External Vendor,Third-Party Services,upload_patch,Application Test Server,2,16,VEN-003-DEV-01,10.50.3.152,Approved Vendor Network,0,1.47,False,False,True,True,True,normal,0,"[""No rule-based risk indicators detected""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": false}",0.5047773843296496,0.0,normal,0.0,Low
2026-07-02 16:20:45,VEN-004,External Vendor,Third-Party Services,vendor_portal_login,Application Test Server,2,16,VEN-004-DEV-01,10.50.4.159,Approved Vendor Network,0,2.76,False,False,True,True,True,normal,0,"[""No rule-based risk indicators detected""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": false}",0.5063566832923263,0.0,normal,0.0,Low
2026-07-02 16:42:45,DBA-002,Database Administrator,Database Operations,review_database_logs,KYC Database,5,16,DBA-002-DEV-01,10.10.2.85,Mumbai HQ,1,2.38,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: KYC Database""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.6172412036240099,84.67,anomaly,45.87,Medium
2026-07-02 17:30:18,DBA-005,Database Administrator,Database Operations,database_login,KYC Database,5,17,DBA-005-DEV-02,10.10.5.190,Pune Data Centre,0,2.51,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: KYC Database""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4309267374516534,0.0,normal,12.0,Low
2026-07-02 17:40:06,SYS-005,System Administrator,Infrastructure Operations,download_report,Windows Administration Server,4,17,SYS-005-DEV-01,10.20.5.21,Pune Data Centre,0,31.72,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Windows Administration Server""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.5155161115815685,0.0,normal,12.0,Low
2026-07-02 17:56:12,APP-001,Application Administrator,Application Operations,check_service_health,Payment Gateway Console,5,17,APP-001-DEV-02,10.40.1.11,Mumbai HQ,0,2.75,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Payment Gateway Console""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4314022754304989,0.0,normal,12.0,Low
2026-07-02 17:58:38,SYS-004,System Administrator,Infrastructure Operations,check_server_health,Windows Administration Server,4,17,SYS-004-DEV-01,10.20.4.159,Mumbai HQ,0,2.41,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Windows Administration Server""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4400243280768796,0.0,normal,12.0,Low
2026-07-03 07:19:50,SYS-001,System Administrator,Infrastructure Operations,review_system_logs,Identity Server,5,7,SYS-001-DEV-02,10.20.1.197,Mumbai HQ,0,2.75,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Identity Server""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.531185554794078,18.67,normal,19.47,Low
2026-07-03 07:57:51,SYS-001,System Administrator,Infrastructure Operations,review_system_logs,Windows Administration Server,4,7,SYS-001-DEV-01,10.20.1.28,Pune Data Centre,0,1.81,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Windows Administration Server""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.52559591771815,10.0,normal,16.0,Low
2026-07-03 08:01:47,DBA-001,Database Administrator,Database Operations,backup_database,KYC Database,5,8,DBA-001-DEV-01,10.10.1.45,Mumbai HQ,0,2.5,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: KYC Database""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4559648538689113,0.0,normal,12.0,Low
2026-07-03 08:52:37,AUD-001,Privileged Auditor,Internal Audit,download_report,Access Review Portal,3,8,AUD-001-DEV-01,10.60.1.19,Regional Audit Office,0,70.04,False,False,True,True,True,normal,0,"[""No rule-based risk indicators detected""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": false}",0.6312192716219933,90.0,anomaly,36.0,Medium
2026-07-03 08:53:31,SYS-002,System Administrator,Infrastructure Operations,download_report,Network Configuration System,5,8,SYS-002-DEV-02,10.20.2.18,Pune Data Centre,0,29.56,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Network Configuration System""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.5290622115380844,16.67,normal,18.67,Low
2026-07-03 08:59:28,SEC-003,Security Administrator,Cyber Security Operations,update_firewall_rule,SIEM Platform,4,8,SEC-003-DEV-01,10.30.3.23,Pune Data Centre,0,2.77,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: SIEM Platform""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4769382751348412,0.0,normal,12.0,Low
2026-07-03 09:15:35,APP-002,Application Administrator,Application Operations,download_report,Loan Processing System,5,9,APP-002-DEV-01,10.40.2.227,Pune Technology Centre,0,35.45,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Loan Processing System""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.5139683582490475,0.0,normal,12.0,Low
2026-07-03 09:26:37,SEC-002,Security Administrator,Cyber Security Operations,update_firewall_rule,SIEM Platform,4,9,SEC-002-DEV-02,10.30.2.77,Mumbai SOC,0,0.13,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: SIEM Platform""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.5195309154647038,0.0,normal,12.0,Low
2026-07-03 09:33:16,AUD-001,Privileged Auditor,Internal Audit,generate_compliance_report,Compliance Reporting System,3,9,AUD-001-DEV-01,10.60.1.100,Regional Audit Office,0,1.14,False,False,True,True,True,normal,0,"[""No rule-based risk indicators detected""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": false}",0.5190665654164021,0.0,normal,0.0,Low
2026-07-03 09:51:05,AUD-002,Privileged Auditor,Internal Audit,review_audit_logs,Access Review Portal,3,9,AUD-002-DEV-01,10.60.2.32,Mumbai HQ,0,0.37,False,False,True,True,True,normal,0,"[""No rule-based risk indicators detected""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": false}",0.5504733236748427,48.67,normal,19.47,Low
2026-07-03 10:03:25,APP-002,Application Administrator,Application Operations,update_application_config,Mobile Banking Application,5,10,APP-002-DEV-02,10.40.2.177,Mumbai HQ,0,0.79,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Mobile Banking Application""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4476793584368925,0.0,normal,12.0,Low
2026-07-03 10:04:33,APP-002,Application Administrator,Application Operations,download_report,Internet Banking Application,5,10,APP-002-DEV-01,10.40.2.122,Pune Technology Centre,0,41.62,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Internet Banking Application""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.5070483710050123,0.0,normal,12.0,Low
2026-07-03 10:25:21,DBA-003,Database Administrator,Database Operations,backup_database,Core Banking Database,5,10,DBA-003-DEV-02,10.10.3.99,Pune Data Centre,0,0.52,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Core Banking Database""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4650932423495248,0.0,normal,12.0,Low
2026-07-03 11:12:17,VEN-004,External Vendor,Third-Party Services,perform_maintenance,Application Test Server,2,11,VEN-004-DEV-01,10.50.4.47,Approved Vendor Network,0,1.42,False,False,True,True,True,normal,0,"[""No rule-based risk indicators detected""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": false}",0.5216941137435395,0.0,normal,0.0,Low
2026-07-03 11:15:07,SYS-005,System Administrator,Infrastructure Operations,server_login,Linux Production Server,4,11,SYS-005-DEV-02,10.20.5.142,Pune Data Centre,0,1.12,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Linux Production Server""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.450212948181013,0.0,normal,12.0,Low
2026-07-03 11:19:55,APP-001,Application Administrator,Application Operations,application_login,Payment Gateway Console,5,11,APP-001-DEV-02,10.40.1.99,Mumbai HQ,0,2.81,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Payment Gateway Console""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4250400322260373,0.0,normal,12.0,Low
2026-07-03 12:05:30,APP-005,Application Administrator,Application Operations,application_login,Loan Processing System,5,12,APP-005-DEV-02,10.40.5.130,Pune Technology Centre,0,1.1,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Loan Processing System""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4361944703561429,0.0,normal,12.0,Low
2026-07-03 12:09:28,SYS-003,System Administrator,Infrastructure Operations,server_login,Network Configuration System,5,12,SYS-003-DEV-02,10.20.3.171,Pune Data Centre,0,0.81,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Network Configuration System""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4483544260434052,0.0,normal,12.0,Low
2026-07-03 12:10:11,VEN-005,External Vendor,Third-Party Services,perform_maintenance,Approved Maintenance Server,3,12,VEN-005-DEV-01,10.50.5.59,Approved Vendor Network,0,2.08,False,False,True,True,True,normal,0,"[""No rule-based risk indicators detected""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": false}",0.4513266778542935,0.0,normal,0.0,Low
2026-07-03 12:29:20,DBA-002,Database Administrator,Database Operations,database_login,Core Banking Database,5,12,DBA-002-DEV-02,10.10.2.169,Mumbai HQ,0,1.99,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Core Banking Database""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.421959494481444,0.0,normal,12.0,Low
2026-07-03 12:36:02,DBA-005,Database Administrator,Database Operations,run_query,Database Backup Server,4,12,DBA-005-DEV-02,10.10.5.81,Mumbai HQ,1,1.61,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Database Backup Server""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.6199052119582584,86.67,anomaly,46.67,Medium
2026-07-03 13:00:54,DBA-004,Database Administrator,Database Operations,review_database_logs,Database Backup Server,4,13,DBA-004-DEV-01,10.10.4.120,Pune Data Centre,0,1.96,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Database Backup Server""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.427854209632298,0.0,normal,12.0,Low
